Kilométrage,Année,Boite de vitesses,Carburant,Puissance fiscale,Nombre de portes,Première main,Véhicule dédouané,Importé neuf,Marque et Modèle,Prix
94000,2019,1,0,8,5,1,2019,0,426333.3333333333,320000.0
120000,2016,0,0,6,5,0,2019,0,110233.33333333333,125000.0
120000,2016,0,0,6,5,0,2019,0,110233.33333333333,125000.0
83000,2018,0,0,6,5,0,2019,0,152780.64516129033,170000.0
133000,2020,0,0,8,5,1,2024,0,324772.23076923075,380000.0
140000,2016,0,0,8,4,0,2019,0,140485.01204819276,141500.0
42000,2022,1,1,6,5,0,2019,0,291659.6769823789,148000.0
89320,2009,0,1,5,4,1,2019,0,81698.86363636363,72000.0
108000,2018,0,0,4,5,1,2019,0,119146.06741573034,128000.0
200000,2009,0,0,7,5,0,2019,0,291659.6769823789,70000.0
142000,2015,1,0,6,5,0,2019,0,142411.76470588235,115000.0
179000,2017,0,0,6,5,1,2017,0,226148.11111111112,175000.0
95000,2018,1,0,8,5,0,2019,0,310000.0,310000.0
98000,2017,0,0,5,4,0,2019,0,126513.51351351352,112000.0
220000,2012,0,0,6,5,0,2019,0,291659.6769823789,87000.0
73000,2022,1,0,6,5,1,2019,0,288087.7192982456,333000.0
73000,2022,1,0,6,5,1,2019,0,288087.7192982456,333000.0
29000,2019,0,1,6,5,0,2019,0,81698.86363636363,110000.0
29000,2019,0,1,6,5,0,2019,0,81698.86363636363,110000.0
119000,2019,1,0,8,5,1,2019,0,265200.0,215000.0
119000,2019,1,0,8,5,1,2019,0,265200.0,215000.0
44000,2023,1,0,8,5,0,2023,0,252716.53543307088,298000.0
44000,2023,1,0,8,5,0,2023,0,252716.53543307088,298000.0
220000,2012,0,0,6,5,0,2019,0,291659.6769823789,87000.0
9000,2023,1,0,6,5,1,2023,0,227384.61538461538,305000.0
74000,2018,1,0,6,5,1,2018,0,125040.16393442624,210000.0
23800,2021,1,1,9,5,1,2019,0,291659.6769823789,255000.0
161565,2017,0,0,6,5,0,2019,0,91111.11111111111,105000.0
22300,2023,1,0,8,5,1,2019,0,291659.6769823789,380000.0
97400,2016,1,0,8,4,1,2019,0,254089.26785714287,220000.0
165000,2013,0,0,8,5,0,2019,0,215000.0,185000.0
119000,2015,1,0,6,5,0,2019,0,155615.38461538462,148000.0
57000,2017,0,1,7,5,0,2019,0,88000.0,90000.0
216000,2019,1,0,8,5,0,2022,0,260000.0,400000.0
75000,2021,1,0,8,4,1,2019,0,343833.3333333333,295000.0
57000,2017,0,1,7,3,0,2019,0,88000.0,90000.0
210000,2009,0,0,6,5,0,2019,0,89545.45454545454,85000.0
44000,2023,1,1,6,5,0,2023,0,210000.0,210000.0
44000,2023,1,1,6,5,0,2023,0,210000.0,210000.0
29000,2022,0,0,6,5,0,2022,0,165500.0,180000.0
29000,2022,0,0,6,5,0,2022,0,165500.0,180000.0
99000,2018,1,0,8,5,0,2018,0,202512.12121212122,205000.0
99000,2018,1,0,8,5,0,2018,0,202512.12121212122,205000.0
119000,2021,1,0,8,5,0,2021,0,265200.0,217000.0
119000,2021,1,0,8,5,0,2021,0,265200.0,217000.0
249000,2014,0,0,6,5,0,2014,0,111908.45070422535,125000.0
249000,2014,0,0,6,5,0,2014,0,111908.45070422535,125000.0
12000,2020,1,1,8,5,0,2024,0,132000.0,132000.0
12000,2020,1,1,8,5,0,2024,0,132000.0,132000.0
130000,2016,0,0,6,4,1,2019,0,175017.22413793104,135000.0
20000,2024,0,0,6,3,0,2019,0,80000.0,80000.0
208883,2012,0,0,6,5,0,2015,0,160000.0,160000.0
240000,2010,0,0,8,4,0,2013,0,291659.6769823789,132000.0
214000,2004,0,0,6,5,0,2019,0,125040.16393442624,59000.0
72000,2020,0,1,5,5,0,2019,0,117482.75862068965,130000.0
58000,2016,0,1,11,2,0,2018,0,291659.6769823789,250000.0
69000,2017,0,0,6,5,1,2019,0,152780.64516129033,140000.0
151000,2017,1,0,9,5,0,2019,1,340000.0,340000.0
119000,2005,0,1,8,5,0,2019,0,57250.0,50000.0
41000,2018,0,0,7,5,1,2019,0,291659.6769823789,165000.0
47000,2019,0,1,7,5,0,2019,0,105000.0,105000.0
54000,2017,1,0,8,5,1,2019,0,242388.88888888888,250000.0
99000,2018,1,2,10,5,1,2018,0,222137.93103448275,195000.0
9000,2023,1,0,6,5,1,2023,0,128591.30434782608,305000.0
167000,2013,0,0,7,5,0,2019,0,151350.0,125000.0
86000,2017,0,0,8,5,1,2019,0,291659.6769823789,235000.0
323000,2017,1,0,8,5,0,2019,0,280000.0,280000.0
230000,2014,1,0,8,5,1,2019,0,220000.0,220000.0
158000,2014,0,0,7,5,0,2019,0,127000.0,120000.0
100000,2015,0,1,6,5,1,2019,0,80000.0,78000.0
16000,2023,1,0,8,5,1,2019,0,279225.77419354836,385000.0
162450,2016,1,0,8,5,0,2019,0,262857.8947368421,220300.0
111000,2018,1,0,11,5,1,2019,0,322300.0,360000.0
206199,2012,0,0,8,5,0,2019,0,186782.5507246377,82000.0
300000,2002,0,0,8,5,0,2009,0,57000.0,57000.0
159000,2020,1,0,8,5,1,2020,0,364235.17647058825,362999.0
159000,2020,1,0,8,5,1,2020,0,364235.17647058825,362999.0
206199,2012,0,0,8,5,0,2019,0,186782.5507246377,82000.0
206199,2012,0,0,8,5,0,2019,0,186782.5507246377,82000.0
300000,2002,0,0,8,5,0,2009,0,57000.0,57000.0
151000,2019,1,0,8,4,1,2019,0,350000.0,350000.0
187000,2013,0,0,6,5,0,2019,0,113131.57894736843,115000.0
34000,2022,0,0,7,4,1,2019,0,225000.0,225000.0
323000,2012,0,0,6,4,1,2019,0,114068.83116883117,75000.0
184000,2012,1,0,8,3,0,2019,0,112000.0,112000.0
300,2003,0,0,8,5,0,2019,0,52000.0,52000.0
155000,2017,0,0,6,5,0,2019,0,144526.7767857143,115000.0
127000,2012,0,1,5,5,0,2019,0,291659.6769823789,46000.0
97500,2019,1,0,8,5,0,2019,0,279225.77419354836,287000.0
188000,2011,0,0,6,5,0,2019,0,111908.45070422535,80000.0
240000,2007,0,0,7,5,0,2019,0,55000.0,55000.0
246000,2016,1,0,8,5,0,2019,0,125100.0,178000.0
200000,2011,0,1,7,5,0,2019,0,67012.82051282052,63000.0
111000,2020,0,0,6,5,0,2019,0,119146.06741573034,118000.0
150000,2009,1,0,8,2,0,2013,0,115000.0,110000.0
141000,2019,1,0,8,5,1,2019,0,178918.9189189189,180000.0
143000,2007,0,1,6,5,0,2019,0,42000.0,42000.0
280000,2010,0,0,9,5,0,2019,0,105000.0,105000.0
300000,2009,1,0,10,5,0,2019,0,90000.0,90000.0
150000,2019,0,0,6,5,0,2019,0,130000.0,130000.0
235000,2014,1,0,9,5,0,2022,0,291659.6769823789,260000.0
90000,2021,0,0,6,5,0,2019,0,135000.0,135000.0
190000,2016,0,0,8,5,0,2019,0,110000.0,110000.0
13250,2021,0,0,6,5,0,2019,0,180000.0,180000.0
64000,2021,1,0,8,5,0,2019,1,291659.6769823789,310000.0
176000,2013,0,0,6,5,0,2019,0,91111.11111111111,80000.0
139000,2019,1,0,8,5,0,2019,0,265200.0,350000.0
139000,2019,1,0,8,5,0,2019,0,265200.0,350000.0
89000,2022,0,0,6,5,1,2022,0,165500.0,155000.0
89000,2022,0,0,6,5,1,2022,0,165500.0,155000.0
129000,2018,0,0,6,5,0,2018,0,224365.38461538462,195500.0
129000,2018,0,0,6,5,0,2018,0,224365.38461538462,195500.0
129000,2019,0,0,8,5,1,2019,0,355703.125,260000.0
129000,2019,0,0,8,5,1,2019,0,355703.125,260000.0
176000,2013,0,0,6,5,0,2019,0,91111.11111111111,80000.0
176000,2013,0,0,6,5,0,2019,0,91111.11111111111,80000.0
150000,2019,0,0,6,5,0,2019,0,130000.0,130000.0
60000,2020,1,0,6,5,1,2019,0,291659.6769823789,198000.0
19000,2022,1,2,10,5,1,2019,0,275000.0,275000.0
111000,2019,1,0,8,5,1,2023,0,291659.6769823789,45.0
172900,2008,0,0,6,4,0,2019,0,68000.0,68000.0
132000,2008,0,1,7,5,0,2019,0,291659.6769823789,52000.0
200000,2013,1,2,11,5,1,2019,1,260000.0,260000.0
45000,2019,0,0,6,5,1,2019,0,152780.64516129033,175000.0
130000,2016,1,0,6,4,0,2019,1,208166.66666666666,220000.0
68000,2019,1,0,8,5,1,2019,0,291659.6769823789,195000.0
290,2000,0,0,9,5,0,2010,0,72000.0,72000.0
292000,2006,0,0,8,5,0,2008,0,291659.6769823789,80000.0
15500,2018,0,0,6,5,1,2019,0,125000.0,125000.0
40000,2019,1,0,6,5,1,2019,0,210000.0,210000.0
288000,2000,0,0,8,4,0,2010,0,43000.0,43000.0
194000,2014,1,0,8,5,0,2019,0,145000.0,145000.0
154000,2012,0,0,6,5,1,2019,0,152780.64516129033,115000.0
56000,2020,1,0,8,5,1,2019,0,375000.0,375000.0
64000,2018,0,1,8,5,1,2019,0,91111.11111111111,115000.0
126000,2019,1,0,8,5,1,2023,0,328673.9130434783,300000.0
179000,2011,0,0,8,3,0,2012,0,291659.6769823789,85000.0
177000,2012,0,0,9,5,0,2016,0,170000.0,170000.0
119000,2018,0,0,5,5,1,2019,0,144526.7767857143,123000.0
140000,2017,0,0,6,5,1,2019,0,135000.0,125000.0
99800,2022,1,2,10,5,1,2019,0,222137.93103448275,240000.0
300000,2014,0,0,10,5,1,2019,0,165000.0,165000.0
59000,2022,1,0,8,5,1,2022,0,222478.26086956522,280000.0
59000,2022,1,0,8,5,1,2022,0,222478.26086956522,280000.0
167000,2017,1,0,9,5,0,2019,0,210000.0,210000.0
167000,2017,1,0,9,5,0,2019,0,210000.0,210000.0
300000,2014,0,0,10,5,1,2019,0,165000.0,165000.0
300000,2014,0,0,10,5,1,2019,0,165000.0,165000.0
30,2021,0,0,6,5,1,2019,0,166636.36363636365,170000.0
199000,2007,0,0,6,4,0,2019,0,102260.86956521739,60000.0
250000,2014,0,0,6,5,0,2019,0,80000.0,80000.0
240000,2015,0,0,6,5,0,2019,0,152780.64516129033,125000.0
132000,2019,1,0,8,5,0,2024,0,415000.0,415000.0
140000,2015,0,0,6,5,1,2019,0,100000.0,100000.0
120000,2021,0,0,8,5,1,2024,0,285000.0,285000.0
250000,2001,0,0,7,4,0,2019,0,291659.6769823789,55000.0
5000,2024,0,0,6,4,1,2019,0,195000.0,195000.0
140000,2016,1,0,9,3,1,2019,0,291659.6769823789,299999.0
300000,2009,1,0,9,5,0,2014,0,226282.76811594202,125000.0
170789,2021,0,0,6,5,0,2019,0,123000.0,123000.0
13000,2013,0,1,6,5,0,2019,0,65000.0,65000.0
100000,2018,1,1,6,3,0,2019,0,132614.13043478262,113000.0
9650,2022,0,0,8,2,1,2019,0,291659.6769823789,230000.0
104000,2021,0,0,6,5,0,2019,0,291659.6769823789,169000.0
94000,2018,1,0,8,5,0,2018,0,288559.1397849462,285000.0
35000,2022,1,0,8,5,1,2019,0,291659.6769823789,380000.0
92000,2018,1,0,8,5,1,2019,0,291659.6769823789,340000.0
112000,2010,0,1,8,5,0,2019,0,81698.86363636363,60000.0
108000,2017,0,0,6,5,0,2019,0,148000.0,148000.0
290000,2006,1,0,8,5,0,2019,0,168326.92307692306,87000.0
126000,2017,0,0,6,5,0,2019,0,125000.0,125000.0
94000,2019,1,0,6,5,1,2019,0,224365.38461538462,219000.0
94000,2019,1,0,6,5,1,2019,0,224365.38461538462,219000.0
29000,2020,1,2,9,5,0,2020,0,137200.0,162000.0
29000,2020,1,2,9,5,0,2020,0,137200.0,162000.0
199000,2019,1,0,8,5,0,2019,0,265090.9090909091,278000.0
230000,2014,0,0,6,5,1,2019,0,155000.0,155000.0
80500,2020,0,0,6,5,0,2019,0,93305.36257309941,118000.0
180000,2013,0,1,5,4,1,2019,0,109432.43243243243,75000.0
63000,2021,1,0,6,5,1,2019,0,291659.6769823789,350000.0
188600,2012,0,0,8,5,0,2019,0,127479.98,140000.0
136000,2015,0,0,8,5,1,2019,0,93305.36257309941,93000.0
71000,2022,1,2,10,5,1,2019,0,350000.0,350000.0
144229,2016,1,0,9,5,0,2019,0,340000.0,340000.0
130000,2016,1,0,6,4,0,2019,0,162894.73684210525,145000.0
103000,2019,0,1,6,5,0,2019,0,76127.27272727272,94000.0
190000,2005,0,1,6,5,0,2019,0,32000.0,32000.0
77000,2021,1,0,8,5,0,2019,0,269992.44444444444,330000.0
333000,2013,0,0,8,5,0,2019,0,100000.0,100000.0
146000,2018,0,0,8,5,0,2019,1,235000.0,235000.0
27999,2023,1,1,11,3,1,2019,0,291659.6769823789,58000.0
110000,2020,1,0,8,5,1,2019,0,291659.6769823789,275000.0
79000,2022,1,0,6,5,1,2022,1,203008.88888888888,260000.0
119000,2002,0,0,8,5,0,2011,0,69428.57142857143,75000.0
119000,2019,1,0,8,5,0,2023,0,420000.0,420000.0
146000,2014,0,0,6,5,1,2019,0,99000.0,99000.0
235000,2012,0,0,6,5,0,2017,0,139000.0,139000.0
230000,2016,1,0,8,5,0,2019,0,291659.6769823789,158000.0
123000,2018,1,0,9,5,1,2019,0,290000.0,290000.0
49000,2020,1,1,10,3,1,2020,1,415000.0,415000.0
49000,2020,1,1,10,3,1,2020,1,415000.0,415000.0
59000,2022,1,0,6,5,1,2022,0,192100.0,227000.0
59000,2022,1,0,6,5,1,2022,0,192100.0,227000.0
99000,2020,1,0,8,5,1,2020,0,186782.5507246377,225000.0
99000,2020,1,0,8,5,1,2020,0,186782.5507246377,225000.0
19000,2024,1,2,7,5,1,2024,0,213806.4516129032,280000.0
19000,2024,1,2,7,5,1,2024,0,213806.4516129032,280000.0
160000,2016,1,0,8,5,1,2019,0,382679.24528301886,285000.0
160000,2016,1,0,8,5,1,2019,0,382679.24528301886,285000.0
130000,2020,1,0,8,5,1,2023,0,291659.6769823789,390000.0
152000,2017,0,0,8,5,0,2019,0,162894.73684210525,168000.0
260000,2017,1,0,6,5,1,2022,0,230000.0,220000.0
120000,2020,1,0,8,5,1,2019,0,295000.0,310000.0
156000,2015,1,0,8,5,0,2019,0,160000.0,160000.0
234000,2009,0,1,8,5,0,2019,0,55000.0,55000.0
90000,2020,0,0,6,5,0,2019,0,220000.0,220000.0
180000,2015,1,0,7,5,1,2019,0,167615.38461538462,182000.0
119000,2004,0,0,7,5,0,2019,0,83000.0,46000.0
98000,2017,1,0,8,5,1,2019,0,212230.76923076922,225000.0
31000,2023,1,1,8,4,1,2019,1,170887.37837837837,273000.0
160000,2013,0,0,6,5,1,2019,0,100000.0,100000.0
96000,2019,0,0,6,5,1,2019,0,131372.3404255319,120000.0
200000,2014,1,0,9,5,1,2019,0,220000.0,200000.0
160000,2014,0,0,5,5,0,2019,0,109432.43243243243,96000.0
119000,2009,0,0,8,5,0,2015,0,252716.53543307088,110000.0
119000,2009,0,0,8,5,0,2015,0,252716.53543307088,110000.0
149000,2017,0,0,6,5,1,2017,0,192100.0,142000.0
149000,2017,0,0,6,5,1,2017,0,192100.0,142000.0
79000,2022,1,0,8,5,1,2022,0,523666.6666666667,480000.0
79000,2022,1,0,8,5,1,2022,0,523666.6666666667,480000.0
39000,2023,0,0,6,3,0,2023,0,158414.2857142857,155000.0
39000,2023,0,0,6,3,0,2023,0,158414.2857142857,155000.0
70000,2021,0,0,9,4,1,2019,0,173000.0,173000.0
20000,2018,1,1,8,2,0,2021,0,190000.0,190000.0
23000,2020,0,0,6,5,1,2019,0,172000.0,172000.0
175000,2011,0,0,8,5,0,2019,0,99000.0,105000.0
173000,2014,1,0,6,5,0,2019,0,291659.6769823789,118000.0
180000,2012,0,1,6,5,0,2019,0,91111.11111111111,82000.0
154000,2013,0,0,6,5,1,2019,0,118000.0,118000.0
21000,2022,1,0,8,5,1,2019,0,305000.0,465000.0
158000,2020,1,0,8,5,0,2019,1,291659.6769823789,350000.0
185000,2009,0,0,7,5,0,2019,0,291659.6769823789,88000.0
170000,2012,0,0,7,5,0,2019,0,140000.0,135000.0
158000,2020,1,0,8,5,0,2019,0,350000.0,350000.0
158000,2020,1,0,8,5,0,2019,0,350000.0,350000.0
14000,2023,1,1,8,5,0,2019,0,291659.6769823789,58000.0
150000,2016,0,0,8,5,1,2019,0,281719.5034965035,187000.0
90400,2016,0,0,6,5,0,2019,0,182571.42857142858,176000.0
130000,2017,0,0,6,5,0,2019,0,155545.45454545456,130000.0
130000,2021,0,0,6,3,0,2019,0,291659.6769823789,130000.0
137000,2021,1,0,6,5,0,2019,0,147500.0,175000.0
29000,2006,0,1,4,4,0,2019,0,60000.0,60000.0
176000,2011,1,0,9,5,0,2015,0,291659.6769823789,174000.0
60000,2016,0,0,6,5,1,2019,0,111908.45070422535,135000.0
79000,2018,1,0,8,5,0,2018,0,291659.6769823789,325000.0
79000,2018,1,0,8,5,0,2018,0,291659.6769823789,325000.0
74000,2023,1,2,9,5,0,2023,0,288087.7192982456,335000.0
74000,2023,1,2,9,5,0,2023,0,288087.7192982456,335000.0
49000,2018,1,0,8,5,0,2018,0,279476.1904761905,325000.0
49000,2018,1,0,8,5,0,2018,0,279476.1904761905,325000.0
169000,2018,1,0,8,5,0,2021,0,211750.0,278000.0
169000,2018,1,0,8,5,0,2021,0,211750.0,278000.0
178000,2005,0,1,8,5,1,2019,0,291659.6769823789,51000.0
178000,2005,0,1,8,5,1,2019,0,291659.6769823789,51000.0
127000,2018,0,0,8,5,0,2019,0,143681.81818181818,200500.0
14000,2022,1,1,7,4,1,2019,0,150000.0,150000.0
145000,2018,1,0,8,5,0,2019,0,220000.0,220000.0
218000,2009,0,0,6,5,0,2019,0,82000.0,82000.0
65000,2019,1,0,8,5,1,2019,0,360000.0,360000.0
87000,2019,0,0,6,5,0,2019,0,190000.0,190000.0
275000,2008,0,0,6,5,0,2019,1,291659.6769823789,100000.0
193300,2010,0,0,8,5,1,2019,0,85000.0,85000.0
74000,2022,1,0,8,5,1,2022,0,252716.53543307088,249000.0
332000,2003,1,0,10,5,1,2011,0,80000.0,80000.0
220000,2013,1,0,9,5,0,2019,1,276636.36363636365,235000.0
155000,2014,0,1,7,3,0,2019,0,57500.0,60000.0
137800,2006,0,1,6,5,0,2019,0,291659.6769823789,53000.0
59000,2021,1,0,8,5,1,2021,1,480000.0,430000.0
49000,2022,1,0,6,5,0,2022,0,152240.48648648648,150000.0
84000,2020,1,0,9,5,0,2020,0,183562.4375,230000.0
179000,2002,0,0,6,5,0,2002,0,125040.16393442624,60000.0
246000,2009,0,0,6,4,0,2019,0,155369.86301369863,80000.0
22000,2023,1,0,8,5,1,2019,0,400000.0,400000.0
160000,2019,0,0,5,3,0,2019,0,82500.0,75000.0
4000,2024,1,0,9,3,1,2024,0,291659.6769823789,430000.0
54000,2022,1,1,7,3,0,2022,0,132614.13043478262,153000.0
54000,2022,1,1,7,3,0,2022,0,132614.13043478262,153000.0
199000,2017,1,0,8,5,0,2017,0,405236.84210526315,260000.0
199000,2017,1,0,8,5,0,2017,0,405236.84210526315,260000.0
139000,2019,1,0,8,5,0,2019,0,265200.0,350000.0
139000,2019,1,0,8,5,0,2019,0,265200.0,350000.0
4000,2024,1,0,6,5,1,2024,0,128591.30434782608,290000.0
109000,2020,1,0,8,5,0,2020,0,251600.0,328000.0
49000,2023,1,0,6,5,1,2023,0,205000.0,388000.0
44000,2020,1,2,8,5,1,2020,0,291659.6769823789,428000.0
74000,2020,1,0,8,5,1,2020,0,252716.53543307088,297000.0
4000,2024,0,0,5,5,0,2024,0,126513.51351351352,168000.0
59000,2023,1,0,6,5,1,2023,0,291659.6769823789,360000.0
109000,2020,1,0,8,5,1,2020,0,251600.0,329000.0
109000,2021,1,0,6,5,0,2021,0,119146.06741573034,156000.0
79000,2020,1,0,6,5,1,2020,0,291659.6769823789,180000.0
79000,2021,0,0,6,5,1,2021,0,124778.45569620254,155998.0
89000,2022,1,0,6,5,1,2022,0,252344.98734177215,341000.0
109000,2019,1,0,8,5,1,2019,0,208500.0,228000.0
4000,2024,1,1,9,5,1,2024,0,291659.6769823789,178000.0
59000,2021,1,0,8,5,1,2021,0,291659.6769823789,332000.0
59000,2022,1,0,6,5,1,2022,0,114068.83116883117,170000.0
59000,2022,0,0,6,5,1,2022,0,177135.59322033898,263000.0
84000,2021,0,0,6,5,1,2021,0,119146.06741573034,156000.0
34000,2022,0,1,6,5,1,2022,0,129823.5294117647,168000.0
119000,2021,1,0,8,5,1,2021,0,311222.22222222225,445000.0
4000,2024,1,0,9,5,1,2024,0,313363.5909090909,432000.0
99000,2019,0,1,7,5,1,2019,0,83000.0,83000.0
99000,2019,0,1,7,5,1,2019,0,83000.0,83000.0
67000,2022,1,0,6,5,1,2019,0,288087.7192982456,268000.0
67000,2022,1,0,6,5,1,2019,0,288087.7192982456,268000.0
4000,2024,1,1,8,5,1,2024,0,188555.55555555556,252000.0
4000,2024,0,0,5,5,1,2024,0,115960.7843137255,210000.0
109000,2016,1,0,7,5,1,2016,0,291659.6769823789,168000.0
89000,2018,1,2,10,5,1,2018,0,222137.93103448275,215000.0
89000,2021,1,0,6,5,1,2021,0,170887.37837837837,292000.0
199000,2014,1,0,8,5,0,2014,1,186782.5507246377,110000.0
99000,2020,1,0,8,5,0,2020,0,203008.88888888888,230000.0
179000,2011,1,0,8,5,0,2011,0,346666.6535947712,160000.0
210000,2012,0,0,8,5,0,2015,0,281719.5034965035,170000.0
97000,2014,0,1,6,5,0,2019,0,53081.818181818184,71000.0
142000,2018,1,0,8,5,1,2023,0,291659.6769823789,310000.0
160000,2015,0,1,6,4,0,2019,0,291659.6769823789,100000.0
200000,2009,0,0,8,5,0,2019,0,72000.0,72000.0
127,2010,1,1,11,2,0,2019,0,70000.0,70000.0
58000,2023,1,1,8,4,0,2019,0,380000.0,380000.0
30000,2020,0,1,6,5,1,2019,0,135000.0,135000.0
119000,2003,0,1,6,4,0,2019,0,31723.684210526317,35000.0
190000,2014,0,0,6,5,0,2019,0,152654.54545454544,129000.0
44000,2021,1,1,11,3,1,2024,0,430000.0,430000.0
10200,2023,1,1,7,5,0,2019,0,230000.0,230000.0
333500,2012,0,0,10,2,0,2019,0,214000.0,160000.0
34289,2019,0,0,6,5,1,2019,0,122476.19047619047,145000.0
309000,2007,0,1,5,5,1,2019,0,291659.6769823789,20000.0
240000,2014,0,0,8,5,0,2019,0,140382.35294117648,112000.0
280000,2003,1,0,8,5,0,2019,0,55000.0,55000.0
86928,2017,0,0,3,4,1,2019,0,117482.75862068965,110000.0
44000,2021,1,2,11,5,1,2021,0,308066.6666666667,432000.0
44000,2021,1,2,11,5,1,2021,0,308066.6666666667,432000.0
144000,2017,0,0,8,5,0,2019,0,57500.0,72000.0
144000,2017,0,0,8,5,0,2019,0,57500.0,72000.0
116000,2016,0,0,5,5,1,2019,0,67012.82051282052,92000.0
120000,2017,0,1,5,5,0,2019,0,93305.36257309941,80000.0
110000,2010,0,1,6,5,0,2019,0,291659.6769823789,61000.0
122555,2017,0,0,7,5,0,2019,0,121000.0,108000.0
26000,2021,1,1,5,5,1,2019,0,76127.27272727272,115000.0
270000,2008,0,1,7,5,0,2019,0,60000.0,60000.0
27500,2022,0,0,6,5,1,2019,0,93305.36257309941,140000.0
164000,2013,1,0,8,4,0,2019,0,113131.57894736843,120000.0
13000,2021,0,0,6,3,0,2019,0,291659.6769823789,130000.0
122555,2017,0,0,7,5,0,2019,0,121000.0,108000.0
230000,2009,1,1,11,4,0,2019,0,76000.0,45000.0
236000,2011,0,0,6,5,0,2019,0,105000.0,105000.0
270000,2016,1,0,9,5,1,2019,0,291659.6769823789,290000.0
120000,2017,0,0,6,5,0,2019,0,135000.0,135000.0
142000,2018,1,0,8,5,1,2023,0,310000.0,310000.0
220000,2011,0,0,6,5,0,2019,0,113529.41176470589,137000.0
230000,2008,0,0,6,5,0,2019,0,75000.0,75000.0
102000,2019,1,0,8,5,0,2019,1,480000.0,480000.0
130000,2012,1,0,9,3,0,2019,0,382679.24528301886,165000.0
5000,2023,1,0,8,5,1,2019,0,250000.0,250000.0
175000,2016,1,0,9,4,0,2019,0,291659.6769823789,240000.0
257000,2017,1,0,6,5,1,2022,0,230000.0,220000.0
58000,2020,1,0,6,5,0,2019,0,260000.0,260000.0
189000,2015,0,0,8,5,0,2019,0,291659.6769823789,155000.0
290000,2011,1,0,8,4,0,2019,0,185000.0,170000.0
219700,2014,0,0,6,5,0,2019,0,114831.21621621621,70000.0
129000,2017,0,0,8,5,0,2019,0,180607.14285714287,176000.0
130000,2021,1,0,8,5,1,2019,0,291659.6769823789,460000.0
109000,2022,1,2,10,5,0,2022,0,213806.4516129032,199000.0
109000,2022,1,2,10,5,0,2022,0,213806.4516129032,199000.0
170000,2017,1,0,8,5,1,2019,0,346666.6535947712,270000.0
170000,2017,1,0,8,5,1,2019,0,346666.6535947712,270000.0
30000,2021,0,1,6,5,1,2019,0,137200.0,130000.0
30000,2021,0,1,6,5,1,2019,0,137200.0,130000.0
139000,2019,1,0,8,5,0,2019,0,265200.0,350000.0
139000,2019,1,0,8,5,0,2019,0,265200.0,350000.0
159000,2016,0,0,6,5,0,2016,0,224365.38461538462,179000.0
159000,2016,0,0,6,5,0,2016,0,224365.38461538462,179000.0
160000,2014,0,0,8,5,0,2019,0,152000.0,152000.0
127000,2019,1,0,8,5,1,2019,0,281719.5034965035,290000.0
266000,2014,1,0,8,5,0,2014,0,138000.0,138000.0
106,2018,0,1,6,5,0,2019,0,109432.43243243243,98000.0
322000,2007,0,0,9,5,0,2019,0,76913.04347826086,64000.0
180000,2012,0,0,6,5,1,2019,0,110000.0,110000.0
142000,2018,1,0,6,5,1,2023,0,328673.9130434783,31000.0
42000,2022,1,0,9,5,1,2019,0,200468.71875,375000.0
159000,2013,0,0,6,5,1,2019,0,114831.21621621621,72000.0
220000,2015,1,0,8,5,1,2019,0,206466.66666666666,180000.0
119000,2013,1,0,8,2,0,2019,0,288559.1397849462,170000.0
70000,2019,1,0,6,5,1,2019,0,124778.45569620254,125000.0
120000,2018,0,0,6,5,1,2019,0,291659.6769823789,147000.0
170000,2008,1,0,11,5,0,2019,0,147500.0,105000.0
147655,2019,1,0,6,5,1,2019,0,291659.6769823789,200000.0
29900,2022,1,2,10,5,1,2019,0,265000.0,290000.0
250000,2008,0,0,8,5,1,2019,1,178918.9189189189,60000.0
279000,2010,0,0,6,4,1,2019,1,125100.0,75000.0
119000,2003,0,0,7,5,0,2019,0,64695.65217391304,55000.0
92000,2020,1,0,8,5,1,2019,0,300736.84210526315,250000.0
249000,2010,0,0,8,5,0,2019,0,170887.37837837837,96000.0
150000,2015,0,0,6,5,0,2019,0,85000.0,85000.0
14000,2015,1,3,7,5,0,2015,0,65000.0,65000.0
14000,2015,1,3,7,5,0,2015,0,65000.0,65000.0
149000,2019,1,0,8,5,0,2019,0,570307.6923076923,385000.0
149000,2019,1,0,8,5,0,2019,0,570307.6923076923,385000.0
135000,2016,0,0,8,5,0,2019,0,175017.22413793104,115000.0
135000,2016,0,0,8,5,0,2019,0,175017.22413793104,115000.0
89000,2014,0,0,6,5,0,2019,0,100000.0,100000.0
125000,2018,1,0,9,5,0,2019,0,226282.76811594202,285000.0
180000,2017,0,0,6,5,1,2019,0,107608.1081081081,100000.0
120000,2015,1,0,8,4,0,2019,0,127479.98,142000.0
47000,2022,0,0,6,6,1,2019,0,152240.48648648648,160000.0
260000,2012,0,0,6,5,0,2019,0,291659.6769823789,72000.0
180000,2017,1,0,8,5,1,2019,1,340000.0,340000.0
230,2013,0,0,6,5,0,2019,0,151350.0,120000.0
150000,2019,0,0,6,5,0,2019,0,82500.0,90000.0
165000,2008,1,1,11,3,0,2019,1,180000.0,180000.0
170000,2009,0,1,9,2,0,2019,0,60000.0,60000.0
75000,2021,0,0,6,5,1,2019,0,166636.36363636365,165000.0
119000,2008,0,0,7,5,0,2019,0,83000.0,48000.0
